Species,Official gene symbol,Product type,Product description,UI
Homo sapiens,CYP11B1,protein-coding gene,cytochrome P450 family 11 subfamily B member 1,0.001
Homo sapiens,DACT1,protein-coding gene,dishevelled binding antagonist of beta catenin 1,0.001
Homo sapiens,DCDC2C,protein-coding gene,doublecortin domain containing 2C,0.001
Homo sapiens,DCLK3,protein-coding gene,doublecortin like kinase 3,0.001
Homo sapiens,DCST2,protein-coding gene,DC-STAMP domain containing 2,0.001
Homo sapiens,DCUN1D3,protein-coding gene,defective in cullin neddylation 1 domain containing 3,0.001
Homo sapiens,DDX53,protein-coding gene,DEAD-box helicase 53,0.001
Homo sapiens,DEFB119,protein-coding gene,defensin beta 119,0.001
Homo sapiens,DGKE,protein-coding gene,diacylglycerol kinase epsilon,0.001
Homo sapiens,DHX40,protein-coding gene,DEAH-box helicase 40,0.001
Homo sapiens,DHX57,protein-coding gene,DExH-box helicase 57,0.001
Homo sapiens,DIS3L2,protein-coding gene,DIS3 like 3'-5' exoribonuclease 2,0.001
Homo sapiens,DKFZP434K028,,,0.001
Homo sapiens,DLG2,protein-coding gene,discs large MAGUK scaffold protein 2,0.001
Homo sapiens,DLX6,protein-coding gene,distal-less homeobox 6,0.001
Homo sapiens,DMC1,protein-coding gene,DNA meiotic recombinase 1,0.001
Homo sapiens,DMD,protein-coding gene,dystrophin,0.001
Homo sapiens,DMGDH,protein-coding gene,dimethylglycine dehydrogenase,0.001
Homo sapiens,DMRTC2,protein-coding gene,DMRT like family C2,0.001
Homo sapiens,DNAH3,protein-coding gene,dynein axonemal heavy chain 3,0.001
Homo sapiens,DNAH8,protein-coding gene,dynein axonemal heavy chain 8,0.001
Homo sapiens,DNAJB7,protein-coding gene,DnaJ heat shock protein family (Hsp40) member B7,0.001
Homo sapiens,DNAJB8-AS1,non-coding RNA,DNAJB8 antisense RNA 1,0.001
Homo sapiens,DOCK4-AS1,non-coding RNA,DOCK4 antisense RNA 1,0.001
Homo sapiens,DOCK9,protein-coding gene,dedicator of cytokinesis 9,0.001
Homo sapiens,DOK6,protein-coding gene,docking protein 6,0.001
Homo sapiens,DOT1L,protein-coding gene,DOT1 like histone lysine methyltransferase,0.001
Homo sapiens,DPF3,protein-coding gene,double PHD fingers 3,0.001
Homo sapiens,DPH1,protein-coding gene,diphthamide biosynthesis 1,0.001
Homo sapiens,DPP10-AS3,non-coding RNA,DPP10 antisense RNA 3,0.001
Homo sapiens,DPY19L1,protein-coding gene,dpy-19 like C-mannosyltransferase 1,0.001
Homo sapiens,DPY19L2P1,pseudogene,DPY19L2 pseudogene 1,0.001
Homo sapiens,DUSP21,protein-coding gene,dual specificity phosphatase 21,0.001
Homo sapiens,E2F7,protein-coding gene,E2F transcription factor 7,0.001
Homo sapiens,EAF1,protein-coding gene,ELL associated factor 1,0.001
Homo sapiens,EDC3,protein-coding gene,enhancer of mRNA decapping 3,0.001
Homo sapiens,EDRF1,protein-coding gene,erythroid differentiation regulatory factor 1,0.001
Homo sapiens,EEF2KMT,protein-coding gene,eukaryotic elongation factor 2 lysine methyltransferase,0.001
Homo sapiens,EFCAB9,protein-coding gene,EF-hand calcium binding domain 9,0.001
Homo sapiens,EFHC2,protein-coding gene,EF-hand domain containing 2,0.001
Homo sapiens,EGFLAM,protein-coding gene,"EGF like, fibronectin type III and laminin G domains",0.001
Homo sapiens,EGFLAM-AS2,non-coding RNA,EGFLAM antisense RNA 2,0.001
Homo sapiens,EIF4EP2,pseudogene,eukaryotic translation initiation factor 4E pseudogene 2,0.001
Homo sapiens,ELL,protein-coding gene,elongation factor for RNA polymerase II,0.001
Homo sapiens,ENOX1,protein-coding gene,ecto-NOX disulfide-thiol exchanger 1,0.001
Homo sapiens,EP400,protein-coding gene,E1A binding protein p400,0.001
Homo sapiens,EPHB1,protein-coding gene,EPH receptor B1,0.001
Homo sapiens,ERCC4,protein-coding gene,"ERCC excision repair 4, endonuclease catalytic subunit",0.001
Homo sapiens,ERCC8,protein-coding gene,"ERCC excision repair 8, CSA ubiquitin ligase complex subunit",0.001
Homo sapiens,ESR2,protein-coding gene,estrogen receptor 2,0.001
Homo sapiens,EWSAT1,non-coding RNA,Ewing sarcoma associated transcript 1,0.001
Homo sapiens,EXOC6B,protein-coding gene,exocyst complex component 6B,0.001
Homo sapiens,EXTL3,protein-coding gene,exostosin like glycosyltransferase 3,0.001
Homo sapiens,EYS,protein-coding gene,eyes shut homolog (Drosophila),0.001
Homo sapiens,F13A1,protein-coding gene,coagulation factor XIII A chain,0.001
Homo sapiens,F8,protein-coding gene,coagulation factor VIII,0.001
Homo sapiens,FABP12,protein-coding gene,fatty acid binding protein 12,0.001
Homo sapiens,FABP5P3,pseudogene,fatty acid binding protein 5 pseudogene 3,0.001
Homo sapiens,FAM122C,protein-coding gene,family with sequence similarity 122C,0.001
Homo sapiens,FAM135B,protein-coding gene,family with sequence similarity 135 member B,0.001
Homo sapiens,FAM13C,protein-coding gene,family with sequence similarity 13 member C,0.001
Homo sapiens,FAM153A,protein-coding gene,family with sequence similarity 153 member A,0.001
Homo sapiens,FAM155A,protein-coding gene,family with sequence similarity 155 member A,0.001
Homo sapiens,FAM157A,non-coding RNA,family with sequence similarity 157 member A,0.001
Homo sapiens,FAM170B,protein-coding gene,family with sequence similarity 170 member B,0.001
Homo sapiens,FAM170B-AS1,non-coding RNA,FAM170B antisense RNA 1,0.001
Homo sapiens,FAM182B,non-coding RNA,family with sequence similarity 182 member B,0.001
Homo sapiens,FAM183BP,pseudogene,"family with sequence similarity 183 member B, pseudogene",0.001
Homo sapiens,FAM186A,protein-coding gene,family with sequence similarity 186 member A,0.001
Homo sapiens,FAM186B,protein-coding gene,family with sequence similarity 186 member B,0.001
Homo sapiens,FAM193A,protein-coding gene,family with sequence similarity 193 member A,0.001
Homo sapiens,FAM200A,protein-coding gene,family with sequence similarity 200 member A,0.001
Homo sapiens,FAM205A,protein-coding gene,family with sequence similarity 205 member A,0.001
Homo sapiens,FAM205BP,pseudogene,"family with sequence similarity 205 member B, pseudogene",0.001
Homo sapiens,FAM20A,protein-coding gene,"FAM20A, golgi associated secretory pathway pseudokinase",0.001
Homo sapiens,FAM227A,protein-coding gene,family with sequence similarity 227 member A,0.001
Homo sapiens,FAM227B,protein-coding gene,family with sequence similarity 227 member B,0.001
Homo sapiens,FAM238B,non-coding RNA,family with sequence similarity 238 member B,0.001
Homo sapiens,FAM24A,protein-coding gene,family with sequence similarity 24 member A,0.001
Homo sapiens,FAM47B,protein-coding gene,family with sequence similarity 47 member B,0.001
Homo sapiens,FAM47E,protein-coding gene,family with sequence similarity 47 member E,0.001
Homo sapiens,FAM57B,protein-coding gene,family with sequence similarity 57 member B,0.001
Homo sapiens,FAM71B,protein-coding gene,family with sequence similarity 71 member B,0.001
Homo sapiens,FAM71C,protein-coding gene,family with sequence similarity 71 member C,0.001
Homo sapiens,FAM71D,protein-coding gene,family with sequence similarity 71 member D,0.001
Homo sapiens,FAM71F2,protein-coding gene,family with sequence similarity 71 member F2,0.001
Homo sapiens,FAM72A,protein-coding gene,family with sequence similarity 72 member A,0.001
Homo sapiens,FAM78A,protein-coding gene,family with sequence similarity 78 member A,0.001
Homo sapiens,FAM92A1P1,pseudogene,family with sequence similarity 92 member A1 pseudogene 1,0.001
Homo sapiens,FAM9B,protein-coding gene,family with sequence similarity 9 member B,0.001
Homo sapiens,FAM9C,protein-coding gene,family with sequence similarity 9 member C,0.001
Homo sapiens,FANCC,protein-coding gene,FA complementation group C,0.001
Homo sapiens,FBXL2,protein-coding gene,F-box and leucine rich repeat protein 2,0.001
Homo sapiens,FBXO3-AS1,,,0.001
Homo sapiens,FBXO39,protein-coding gene,F-box protein 39,0.001
Homo sapiens,FBXW4,protein-coding gene,F-box and WD repeat domain containing 4,0.001
Homo sapiens,FGD3,protein-coding gene,"FYVE, RhoGEF and PH domain containing 3",0.001
Homo sapiens,FGF14-AS1,non-coding RNA,FGF14 antisense RNA 1,0.001
Homo sapiens,FLI1,protein-coding gene,"Fli-1 proto-oncogene, ETS transcription factor",0.001
Homo sapiens,FLJ46284,,,0.001
Homo sapiens,FLVCR2,protein-coding gene,feline leukemia virus subgroup C cellular receptor family member 2,0.001
Homo sapiens,FOXB1,protein-coding gene,forkhead box B1,0.001
Homo sapiens,FOXP1-AS1,non-coding RNA,FOXP1 antisense RNA 1,0.001
Homo sapiens,FREM1,protein-coding gene,FRAS1 related extracellular matrix 1,0.001
Homo sapiens,FRK,protein-coding gene,fyn related Src family tyrosine kinase,0.001
Homo sapiens,FSD1L,protein-coding gene,fibronectin type III and SPRY domain containing 1 like,0.001
Homo sapiens,FSIP1,protein-coding gene,fibrous sheath interacting protein 1,0.001
Homo sapiens,FSTL4,protein-coding gene,follistatin like 4,0.001
Homo sapiens,FYB2,protein-coding gene,FYN binding protein 2,0.001
Homo sapiens,GABBR2,protein-coding gene,gamma-aminobutyric acid type B receptor subunit 2,0.001
Homo sapiens,GABRG3,protein-coding gene,gamma-aminobutyric acid type A receptor gamma3 subunit,0.001
Homo sapiens,GALNT8,protein-coding gene,polypeptide N-acetylgalactosaminyltransferase 8,0.001
Homo sapiens,GAPDHP72,pseudogene,glyceraldehyde-3-phosphate dehydrogenase pseudogene 72,0.001
Homo sapiens,GCC1,protein-coding gene,GRIP and coiled-coil domain containing 1,0.001
Homo sapiens,GFRA2,protein-coding gene,GDNF family receptor alpha 2,0.001
Homo sapiens,GGTLC1,protein-coding gene,gamma-glutamyltransferase light chain 1,0.001
Homo sapiens,GK3P,pseudogene,glycerol kinase 3 pseudogene,0.001
Homo sapiens,GLT8D2,protein-coding gene,glycosyltransferase 8 domain containing 2,0.001
Homo sapiens,GMEB2,protein-coding gene,glucocorticoid modulatory element binding protein 2,0.001
Homo sapiens,GNA11,protein-coding gene,G protein subunit alpha 11,0.001
Homo sapiens,GOLGA8A,protein-coding gene,golgin A8 family member A,0.001
Homo sapiens,GORASP1,protein-coding gene,golgi reassembly stacking protein 1,0.001
Homo sapiens,GPIHBP1,protein-coding gene,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1,0.001
Homo sapiens,GPR18,protein-coding gene,G protein-coupled receptor 18,0.001
Homo sapiens,GPR182,protein-coding gene,G protein-coupled receptor 182,0.001
Homo sapiens,GPR34,protein-coding gene,G protein-coupled receptor 34,0.001
Homo sapiens,GRID1-AS1,non-coding RNA,GRID1 antisense RNA 1,0.001
Homo sapiens,GRIK1,protein-coding gene,glutamate ionotropic receptor kainate type subunit 1,0.001
Homo sapiens,GRIN2B,protein-coding gene,glutamate ionotropic receptor NMDA type subunit 2B,0.001
Homo sapiens,GRM8,protein-coding gene,glutamate metabotropic receptor 8,0.001
Homo sapiens,GS1-279B7.1,,,0.001
Homo sapiens,GSPT2,protein-coding gene,G1 to S phase transition 2,0.001
Homo sapiens,GSTCD,protein-coding gene,glutathione S-transferase C-terminal domain containing,0.001
Homo sapiens,GSTM5,protein-coding gene,glutathione S-transferase mu 5,0.001
Homo sapiens,GTF2IP20,pseudogene,general transcription factor IIi pseudogene 20,0.001
Homo sapiens,GTF3C2-AS1,non-coding RNA,GTF3C2 antisense RNA 1,0.001
Homo sapiens,GUCA1A,protein-coding gene,guanylate cyclase activator 1A,0.001
Homo sapiens,GUSBP1,pseudogene,"glucuronidase, beta pseudogene 1",0.001
Homo sapiens,H1FOO,protein-coding gene,H1 histone family member O oocyte specific,0.001
Homo sapiens,HBP1,protein-coding gene,HMG-box transcription factor 1,0.001
Homo sapiens,HCG18,non-coding RNA,HLA complex group 18,0.001
Homo sapiens,HEATR4,protein-coding gene,HEAT repeat containing 4,0.001
Homo sapiens,HEATR9,protein-coding gene,HEAT repeat containing 9,0.001
Homo sapiens,HECW1,protein-coding gene,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",0.001
Homo sapiens,HIGD1B,protein-coding gene,HIG1 hypoxia inducible domain family member 1B,0.001
Homo sapiens,HIPK1-AS1,non-coding RNA,HIPK1 antisense RNA 1,0.001
Homo sapiens,HIPK4,protein-coding gene,homeodomain interacting protein kinase 4,0.001
Homo sapiens,HMGB3P22,pseudogene,high mobility group box 3 pseudogene 22,0.001
Homo sapiens,HOXA-AS2,non-coding RNA,HOXA cluster antisense RNA 2,0.001
Homo sapiens,HPD,protein-coding gene,4-hydroxyphenylpyruvate dioxygenase,0.001
Homo sapiens,HSFX3,protein-coding gene,"heat shock transcription factor family, X-linked member 3",0.001
Homo sapiens,HSFX4,protein-coding gene,"heat shock transcription factor family, X-linked member 4",0.001
Homo sapiens,HSFY1P1,pseudogene,HSFY1 pseudogene 1,0.001
Homo sapiens,HSPA1L,protein-coding gene,heat shock protein family A (Hsp70) member 1 like,0.001
Homo sapiens,HSPB7,protein-coding gene,heat shock protein family B (small) member 7,0.001
Homo sapiens,HYAL3,protein-coding gene,hyaluronoglucosaminidase 3,0.001
Homo sapiens,IBA57-AS1,,,0.001
Homo sapiens,IL12A-AS1,non-coding RNA,IL12A antisense RNA 1,0.001
Homo sapiens,IL20RB,protein-coding gene,interleukin 20 receptor subunit beta,0.001
Homo sapiens,IL7,protein-coding gene,interleukin 7,0.001
Homo sapiens,INTS7,protein-coding gene,integrator complex subunit 7,0.001
Homo sapiens,INTS8,protein-coding gene,integrator complex subunit 8,0.001
Homo sapiens,IPO8,protein-coding gene,importin 8,0.001
Homo sapiens,IQCF6,protein-coding gene,IQ motif containing F6,0.001
Homo sapiens,IQCH,protein-coding gene,IQ motif containing H,0.001
Homo sapiens,IQCM,protein-coding gene,IQ motif containing M,0.001
Homo sapiens,ISCA1P1,pseudogene,iron-sulfur cluster assembly 1 pseudogene 1,0.001
Homo sapiens,ISLR2,protein-coding gene,immunoglobulin superfamily containing leucine rich repeat 2,0.001
Homo sapiens,ITIH4,protein-coding gene,inter-alpha-trypsin inhibitor heavy chain family member 4,0.001
Homo sapiens,ITPRIPL1,protein-coding gene,ITPRIP like 1,0.001
Homo sapiens,IZUMO1,protein-coding gene,izumo sperm-egg fusion 1,0.001
Homo sapiens,JRKL,protein-coding gene,JRK like,0.001
Homo sapiens,KALRN,protein-coding gene,kalirin RhoGEF kinase,0.001
Homo sapiens,KANSL1L,protein-coding gene,KAT8 regulatory NSL complex subunit 1 like,0.001
Homo sapiens,KCNMA1-AS1,non-coding RNA,KCNMA1 antisense RNA 1,0.001
Homo sapiens,KCNU1,protein-coding gene,potassium calcium-activated channel subfamily U member 1,0.001
Homo sapiens,KCNV2,protein-coding gene,potassium voltage-gated channel modifier subfamily V member 2,0.001
Homo sapiens,KDM2B,protein-coding gene,lysine demethylase 2B,0.001
Homo sapiens,KDM4C,protein-coding gene,lysine demethylase 4C,0.001
Homo sapiens,KIAA0513,protein-coding gene,KIAA0513,0.001
Homo sapiens,KIAA0753,protein-coding gene,KIAA0753,0.001
Homo sapiens,KIAA0895,protein-coding gene,KIAA0895,0.001
Homo sapiens,KIAA0895L,protein-coding gene,KIAA0895 like,0.001
Homo sapiens,KIAA1211,protein-coding gene,KIAA1211,0.001
Homo sapiens,KIAA1683,,,0.001
Homo sapiens,KISS1,protein-coding gene,KiSS-1 metastasis suppressor,0.001
Homo sapiens,KLF11,protein-coding gene,Kruppel like factor 11,0.001
Homo sapiens,KLF16,protein-coding gene,Kruppel like factor 16,0.001
Homo sapiens,KLF17,protein-coding gene,Kruppel like factor 17,0.001
Homo sapiens,KLHL11,protein-coding gene,kelch like family member 11,0.001
Homo sapiens,KNTC1,protein-coding gene,kinetochore associated 1,0.001
Homo sapiens,KRT86,protein-coding gene,keratin 86,0.001
Homo sapiens,L2HGDH,protein-coding gene,L-2-hydroxyglutarate dehydrogenase,0.001
Homo sapiens,LAMC3,protein-coding gene,laminin subunit gamma 3,0.001
Homo sapiens,LAMTOR5-AS1,non-coding RNA,LAMTOR5 antisense RNA 1,0.001
Homo sapiens,LARGE-AS1,non-coding RNA,LARGE antisense RNA 1,0.001
Homo sapiens,LDHAL6B,protein-coding gene,lactate dehydrogenase A like 6B,0.001
Homo sapiens,LECT2,protein-coding gene,leukocyte cell derived chemotaxin 2,0.001
Homo sapiens,LHX6,protein-coding gene,LIM homeobox 6,0.001
Homo sapiens,LIN9,protein-coding gene,lin-9 DREAM MuvB core complex component,0.001
Homo sapiens,LINC00271,non-coding RNA,long intergenic non-protein coding RNA 271,0.001
Homo sapiens,LINC00293,non-coding RNA,long intergenic non-protein coding RNA 293,0.001
Homo sapiens,LINC00305,non-coding RNA,long intergenic non-protein coding RNA 305,0.001
Homo sapiens,LINC00326,non-coding RNA,long intergenic non-protein coding RNA 326,0.001
Homo sapiens,LINC00358,non-coding RNA,long intergenic non-protein coding RNA 358,0.001
Homo sapiens,LINC00448,non-coding RNA,long intergenic non-protein coding RNA 448,0.001
Homo sapiens,LINC00454,non-coding RNA,long intergenic non-protein coding RNA 454,0.001
Homo sapiens,LINC00494,non-coding RNA,long intergenic non-protein coding RNA 494,0.001
Homo sapiens,LINC00592,non-coding RNA,long intergenic non-protein coding RNA 592,0.001
Homo sapiens,LINC00616,non-coding RNA,long intergenic non-protein coding RNA 616,0.001
Homo sapiens,LINC00635,non-coding RNA,long intergenic non-protein coding RNA 635,0.001
Homo sapiens,LINC00642,non-coding RNA,long intergenic non-protein coding RNA 642,0.001
Homo sapiens,LINC00683,non-coding RNA,long intergenic non-protein coding RNA 683,0.001
Homo sapiens,LINC00687,non-coding RNA,long intergenic non-protein coding RNA 687,0.001
Homo sapiens,LINC00691,non-coding RNA,long intergenic non-protein coding RNA 691,0.001
Homo sapiens,LINC00703,non-coding RNA,long intergenic non-protein coding RNA 703,0.001
Homo sapiens,LINC00869,non-coding RNA,long intergenic non-protein coding RNA 869,0.001
Homo sapiens,LINC00877,non-coding RNA,long intergenic non-protein coding RNA 877,0.001
Homo sapiens,LINC00879,non-coding RNA,long intergenic non-protein coding RNA 879,0.001
Homo sapiens,LINC00901,non-coding RNA,long intergenic non-protein coding RNA 901,0.001
Homo sapiens,LINC00917,non-coding RNA,long intergenic non-protein coding RNA 917,0.001
Homo sapiens,LINC00971,non-coding RNA,long intergenic non-protein coding RNA 971,0.001
Homo sapiens,LINC00992,non-coding RNA,long intergenic non-protein coding RNA 992,0.001
Homo sapiens,LINC01010,non-coding RNA,long intergenic non-protein coding RNA 1010,0.001
Homo sapiens,LINC01013,non-coding RNA,long intergenic non-protein coding RNA 1013,0.001
Homo sapiens,LINC01052,non-coding RNA,long intergenic non-protein coding RNA 1052,0.001
Homo sapiens,LINC01066,non-coding RNA,long intergenic non-protein coding RNA 1066,0.001
Homo sapiens,LINC01069,non-coding RNA,long intergenic non-protein coding RNA 1069,0.001
Homo sapiens,LINC01192,non-coding RNA,long intergenic non-protein coding RNA 1192,0.001
Homo sapiens,LINC01214,non-coding RNA,long intergenic non-protein coding RNA 1214,0.001
Homo sapiens,LINC01224,non-coding RNA,long intergenic non-protein coding RNA 1224,0.001
Homo sapiens,LINC01227,non-coding RNA,long intergenic non-protein coding RNA 1227,0.001
Homo sapiens,LINC01233,non-coding RNA,long intergenic non-protein coding RNA 1233,0.001
Homo sapiens,LINC01251,non-coding RNA,long intergenic non-protein coding RNA 1251,0.001
Homo sapiens,LINC01289,non-coding RNA,long intergenic non-protein coding RNA 1289,0.001
Homo sapiens,LINC01333,non-coding RNA,long intergenic non-protein coding RNA 1333,0.001
Homo sapiens,LINC01339,non-coding RNA,long intergenic non-protein coding RNA 1339,0.001
Homo sapiens,LINC01351,non-coding RNA,long intergenic non-protein coding RNA 1351,0.001
Homo sapiens,LINC01364,non-coding RNA,long intergenic non-protein coding RNA 1364,0.001
Homo sapiens,LINC01377,non-coding RNA,long intergenic non-protein coding RNA 1377,0.001
Homo sapiens,LINC01424,non-coding RNA,long intergenic non-protein coding RNA 1424,0.001
Homo sapiens,LINC01440,non-coding RNA,long intergenic non-protein coding RNA 1440,0.001
Homo sapiens,LINC01445,non-coding RNA,long intergenic non-protein coding RNA 1445,0.001
Homo sapiens,LINC01467,non-coding RNA,long intergenic non-protein coding RNA 1467,0.001
Homo sapiens,LINC01471,non-coding RNA,long intergenic non-protein coding RNA 1471,0.001
Homo sapiens,LINC01487,non-coding RNA,long intergenic non-protein coding RNA 1487,0.001
Homo sapiens,LINC01491,non-coding RNA,long intergenic non-protein coding RNA 1491,0.001
Homo sapiens,LINC01492,non-coding RNA,long intergenic non-protein coding RNA 1492,0.001
Homo sapiens,LINC01495,non-coding RNA,long intergenic non-protein coding RNA 1495,0.001
Homo sapiens,LINC01517,non-coding RNA,long intergenic non-protein coding RNA 1517,0.001
Homo sapiens,LINC01523,non-coding RNA,long intergenic non-protein coding RNA 1523,0.001
Homo sapiens,LINC01533,non-coding RNA,long intergenic non-protein coding RNA 1533,0.001
Homo sapiens,LINC01548,non-coding RNA,long intergenic non-protein coding RNA 1548,0.001
Homo sapiens,LINC01553,non-coding RNA,long intergenic non-protein coding RNA 1553,0.001
Homo sapiens,LINC01570,non-coding RNA,long intergenic non-protein coding RNA 1570,0.001
Homo sapiens,LINC01580,non-coding RNA,long intergenic non-protein coding RNA 1580,0.001
Homo sapiens,LINC01584,non-coding RNA,long intergenic non-protein coding RNA 1584,0.001
Homo sapiens,LINC01589,non-coding RNA,long intergenic non-protein coding RNA 1589,0.001
Homo sapiens,LINC01598,,,0.001
Homo sapiens,LINC01603,non-coding RNA,long intergenic non-protein coding RNA 1603,0.001
Homo sapiens,LINC01620,non-coding RNA,long intergenic non-protein coding RNA 1620,0.001
Homo sapiens,LINC01628,non-coding RNA,long intergenic non-protein coding RNA 1628,0.001
